4412,12364
132654,306
98262,6
172413,-1
288128,-1
44165,-1
50021,6417
50021,6424
133694,6735
133694,6736
133694,10146
133694,29311
133694,29312
133694,29313
91795,-1
122044,7352
122044,7437
122044,22322
139909,-1
33303,-1
4910,1808
20513,3827
169836,1448
169836,7024
169836,7025
169836,9292
169836,10869
51511,-1
71208,328
71208,7546
34905,-1
103516,5537
76421,3598
69162,-1
116613,10393
116613,10896
116613,22789
118628,3653
38010,3219
38010,7036
38010,27718
324173,1538
324173,2933
36257,56
36257,2785
100450,-1
87531,8411
102699,35017
151826,1524
151826,7454
151826,7827
151826,15671
151826,16804
151826,18367
151826,24959
151826,24960
134132,-1
31022,81550
83215,18867
469172,8171
469172,8492
469172,18888
469172,19609
127901,-1
45360,-1
132923,10962
132923,12701
132923,12702
132923,12703
138376,8691
135545,-1
4171,866
4171,3823
4171,4600
4171,7466
4171,22377
4171,22378
48742,585
48742,608
48742,1747
48742,2389
48742,8134
48742,8595
115276,10393
115276,22789
143247,-1
92662,-1
74549,3291
44668,3245
44668,9329
135678,-1
76617,925
76617,6644
170178,-1
135200,39329
82682,79
82682,2723
82682,6194
82682,8057
147405,-1
22066,4038
46016,-1
26467,-1
46500,6086
87496,316
87496,770
87496,1063
87496,6633
87496,55063
90122,-1
98339,4186
98339,11875
98339,11876
98339,11877
39458,-1
68812,1872
68812,10254
46953,235
46953,33821
46953,44599
46953,44600
86632,-1
92681,-1
79528,119
79528,5975
79528,5996
79528,6111
79528,7276
79528,14909
79528,17980
79528,30266
79528,36321
79528,45531
79528,76190
147538,63349
19844,-1
139038,1205
139038,1608
139038,7437
139038,10427
66193,25261
66193,25262
66193,25263
60917,-1
85533,2877
85533,50451
85533,51303
140668,11191
38138,46104
114994,15505
114994,21963
114994,21964
99877,-1
97610,-1
142061,429
142061,2785
142061,4811
142061,9993
124167,18947
103740,591
103740,729
103740,850
103740,856
103740,1926
103740,5358
103740,5545
103740,10611
103740,11795
103740,18367
103740,20643
103740,35018
115223,33
88557,33
63146,-1
53445,1917
53445,9349
100592,55973
100592,77601
93087,-1
102000,850
102000,2695
102000,5358
102000,8138
102000,10611
102000,18367
102000,20663
102000,21990
102000,21995
102000,28336
102000,37647
102000,38424
124074,-1
135921,11594
135921,12840
41604,11468
105538,-1
33331,3166
31046,3025
31046,11073
31046,12014
30347,3025
30347,11073
30347,12014
26114,3025
26114,11073
26114,12014
106541,7447
43263,3025
43263,11073
43263,12014
59238,3025
59238,11073
59238,12014
110148,3025
110148,11073
110148,12014
82639,-1
79983,1504
79983,3769
29630,-1
128644,-1
14078,2861
134673,2927
32168,7653
76640,435
132232,33
132232,10677
132232,10678
15932,5123
145197,44640
152570,8411
105676,-1
66720,6857
91552,21546
100183,12977
458961,8273
458961,40961
458961,90755
84834,537
162678,-1
98357,508
98357,7415
98357,8532
98357,8537
98357,10104
98357,10405
98357,11030
98357,22146
98357,25790
23976,-1
47713,40020
89501,10923
89501,89010
121872,41077
70404,-1
84309,-1
85543,-1
84336,288
84336,3353
84336,5267
84336,9987
84336,13242
84336,37343
53567,5241
53567,6615
114779,12875
114779,16042
114779,38395
114779,38396
52480,33
84839,14959
97353,4928
102947,-1
98551,-1
59197,1311
59197,1371
131220,-1
28101,-1
84290,6531
84290,36712
84290,54036
90603,-1
83443,-1
137285,-1
83588,-1
72317,-1
71768,441
62403,-1
68178,8050
367678,-1
84328,4319
70753,38097
53861,6623
77117,7036
94047,7036
94047,22151
94047,22152
85872,9
85872,356
47863,67646
159203,-1
54075,5708
54075,43388
26005,5922
26005,5923
43753,9165
121455,24674
121455,76032
87818,2150
87818,7295
87818,8852
87818,8890
87818,8891
118424,6068
24925,1432
24925,2623
100747,3759
100747,8232
156717,9137
156717,17008
171859,-1
124414,12514
124414,18370
81634,1719
81634,74619
81634,89823
160989,280
160989,5358
160989,18367
128190,-1
119283,2902
94356,-1
91186,1268
91186,5686
91186,8250
79404,-1
84191,-1
118557,13880
288151,-1
83125,-1
76686,-1
117974,443
117974,694
117974,7281
117974,9349
28830,2788
28830,4330
28830,20192
60304,4
60304,264
60304,746
60304,4740
60304,8411
60304,11238
20088,-1
103667,-1
109520,12357
109520,12358
44450,144
44450,1477
44450,11788
39750,3388
39750,6677
39750,10399
39750,11551
39750,11578
39750,44675
39750,48189
70829,-1
106591,-1
91679,3728
91679,10056
91679,17731
91679,26952
91679,88152
129728,3179
129728,6417
129728,39407
215012,-1
109475,1765
146837,2953
31147,-1
14614,-1
41863,-1
19336,622
19336,882
19336,70472
24105,1558
24105,8797
111949,-1
105678,-1
118677,-1
74397,4
74397,4630
91422,51719
51071,6896
76848,6181
87499,1645
144680,12069
36628,-1
42452,65909
50006,2669
33301,-1
50076,441
126300,-1
138574,27099
138574,29241
138574,94985
114962,13413
172003,5766
172003,12431
131434,-1
56919,15269
127864,850
127864,1991
127864,6111
127864,6639
127864,6778
127864,6916
127864,7543
127864,7792
127864,8676
127864,8907
127864,9335
127864,9974
127864,11921
127864,12100
127864,17298
127864,19037
127864,22127
127864,35559
127864,37264
127864,53195
127864,66894
127864,78943
82520,-1
93858,9020
127505,13231
89750,17027
114562,13041
334317,-1
281007,14623
57436,1880
57436,17516
39936,250
39936,15417
39936,27383
58244,2203
58244,2577
58244,12391
58244,45970
58244,48188
58244,53495
58244,53496
58244,53497
162145,12905
162145,12906
18912,3552
33735,893
93715,-1
36931,-1
271504,5632
81446,3356
81446,12410
83890,2830
83890,12876
83890,44396
83890,51235
83890,58590
83890,65144
83890,65146
121824,126
121824,737
121824,1632
70793,10051
70793,12407
70793,26569
257604,-1
123648,-1
125541,-1
45316,5571
20302,-1
34843,3324
110398,1719
110398,6735
110398,24459
142650,-1
90369,11843
150202,12026
97724,-1
13648,5752
13648,7220
133823,-1
40767,4
33786,5353
78128,-1
109421,435
109421,1205
109421,6292
109421,10427
121598,7295
121598,89772
147815,3118
109431,4403
109431,37361
109431,37362
24578,-1
257176,-1
87436,3595
87436,10485
178806,4101
36244,-1
270002,38212
133121,3361
133121,5752
133121,14788
47219,-1
177155,26105
177155,26106
51590,-1
207655,27706
13946,51360
60011,719
127918,2426
127918,2632
127918,5867
127918,6111
127918,8047
124461,70
124461,41077
121835,6237
121835,18485
121835,32232
167179,250
167179,5469
167179,76035
136553,8290
136553,10996
119010,76866
67701,-1
17577,3336
17577,3337
17577,3338
46541,10255
46541,13792
46541,16936
46541,34788
46541,50963
59005,46412
131799,-1
233204,2418
98567,2726
98567,5649
161303,-1
127370,2254
127370,15282
127370,15283
109491,1088
109491,6194
109491,32184
109491,36390
53031,-1
115834,441
115834,584
115834,18312
64335,84863
64335,84864
44946,10339
47964,290
47964,306
47964,444
47964,2735
47964,10893
47964,12292
47964,22213
47964,34396
47964,34397
103205,8411
103205,12744
37348,3025
37348,5730
37348,12014
107811,7295
107811,8852
107811,10227
107811,52337
36079,14599
44065,72152
97514,-1
98205,-1
130750,5766
130750,8797
130750,14909
130750,21404
130750,75168
130750,75169
123398,-1
112949,722
112949,7295
85545,250
85545,4606
85545,7777
85545,8289
85545,8556
85545,11239
85545,15066
288430,-1
160220,28775
134481,-1
123678,9158
123678,29062
123678,29063
123678,29064
144465,3245
46226,418
56991,235
56991,6417
56991,8267
56991,10909
56991,10910
56991,10911
56991,10912
56991,10913
58891,-1
70051,-1
53657,33
158262,37664
122857,2982
122857,21897
122857,23423
84330,58674
84330,70784
141419,-1
34061,11672
39536,-1
126122,3245
180705,-1
163845,31550
68179,2213
68179,5024
68179,7289
161187,8142
161187,41510
44220,7480
58235,7765
58235,22916
58235,93184
58235,93185
241568,-1
359353,-1
311998,-1
74935,-1
61382,1192
61382,9024
60993,6882
132344,58
132344,97
132344,11510
132344,19246
132344,20313
89008,1785
89008,1962
89008,7400
103161,14007
103161,30401
59912,12727
38510,-1
55204,6068
134215,-1
114478,23333
114478,29097
36096,7201
36096,50382
36096,79775
36096,79776
136080,3079
136080,5241
134411,1450
134411,6735
134411,6736
134411,11448
134411,14739
257716,-1
55167,7906
55167,17644
55167,38212
37984,-1
50275,119
50275,3179
50275,5404
50275,5996
50275,8595
50275,29063
205864,6242
205864,7254
205864,7255
205864,29241
205864,70788
205864,71981
205864,75332
70546,-1
145135,2514
145135,3172
145135,7625
145135,25673
13442,-1
155941,-1
73293,-1
99480,-1
133783,49069
130739,1747
130739,5766
130739,9292
130739,10847
170657,3393
170657,12205
170657,14714
170657,22838
170657,22839
170657,22840
156937,-1
14591,-1
56744,-1
28090,888
28090,68248
28090,80297
28090,80298
236035,11661
128682,-1
56508,-1
126132,-1
159480,-1
24479,-1
203329,-1
67556,512
67556,14074
67556,34033
90228,14074
143796,1122
143796,2390
81005,12
81005,333
81005,923
81005,6194
81005,8406
81005,9168
85502,-1
146203,694
146203,5490
103162,14914
103162,62702
86244,15299
86244,15300
53399,5030
129112,703
129112,84788
129112,84789
129112,84790
59255,608
43650,3166
72559,4
72559,435
72559,2598
72559,6277
72559,8411
72559,19719
71325,3221
71325,12477
71325,14170
74052,6639
74052,10123
74052,81884
86825,43
86825,1645
86825,9350
152259,2231
152259,17837
152259,22564
139244,-1
138906,1147
138906,14074
138906,17873
157117,48176
157117,48177
68728,2
68728,16314
9834,-1
28485,4804
28485,4807
14850,-1
82866,-1
102362,333
102362,10339
49519,521
148820,-1
159412,5070
143946,5070
44158,164
44158,12976
85039,-1
82079,-1
72841,6735
133183,5754
133183,11636
133183,11637
42455,4630
17728,-1
80709,3324
80709,8102
80709,9137
180016,-1
70121,-1
59883,-1
26883,4608
136403,2612
136403,12407
136403,13485
71809,-1
159414,5070
160324,-1
88812,8411
127372,8299
127372,14870
127372,47283
60534,16051
60534,16052
60534,16053
140443,2291
140443,2816
140443,11843
4868,441
4868,1787
4868,1788
4868,5940
268674,-1
127962,27025
139948,23648
93394,10861
44114,-1
51853,-1
68443,1317
80890,4
190167,-1
89924,12354
29103,12354
95775,1653
103734,-1
101557,8411
158386,-1
440145,87810
440145,87891
440145,87892
89185,14987
35558,3213
81250,10227
81250,11072
140697,11193
117978,8059
117978,10969
150117,104
150117,255
150117,694
150117,3823
150117,10163
150117,20664
150117,23616
150117,26387
150117,57778
124459,12
124459,11175
124459,11176
122081,8924
122081,14036
122081,14531
122081,14718
122081,15231
122081,17719
122081,26676
122081,78780
30198,-1
62301,-1
81225,2744
126186,-1
144789,11736
80437,-1
150211,-1
169730,-1
103198,-1
40859,64335
72882,2330
72882,14686
72882,66848
72882,94028
72882,94029
40878,1764
206266,-1
158238,-1
41030,19584
49353,-1
84173,-1
123964,-1
41156,-1
31131,-1
158011,559
158011,10339
158011,15462
158011,15463
158011,15464
158011,15465
117263,925
117263,10254
152992,-1
148357,13133
148357,70274
156268,-1
96088,-1
109425,1988
107250,2476
107250,6252
107250,43671
210621,-1
130816,4759
130816,13914
134806,63813
134806,89425
23524,-1
116059,-1
68047,-1
84316,-1
84199,769
84199,9118
55892,-1
140846,-1
167305,7258
167305,7431
167305,7775
94551,-1
188524,-1
126748,-1
247695,-1
62130,-1
119001,4928
119001,14024
43550,-1
30631,8411
20016,3695
55861,3608
25038,24093
146313,11624
146313,42002
189364,-1
179668,13673
46972,12
128748,-1
281583,-1
198146,6194
34496,23516
117923,23318
121875,83
121875,149
121875,856
121875,7839
109416,9015
120399,-1
100814,2159
45562,3324
97367,737
97367,8600
97367,22632
78215,320
78215,451
78215,850
78215,4247
78215,5241
78215,6417
78215,8288
78215,73895
127867,13552
173153,7429
75626,-1
51249,11194
51249,11195
96999,-1
72710,8073
72710,10427
72710,12075
72710,13649
54328,91244
83735,-1
59419,6831
59419,66349
59419,66350
119634,-1
58197,-1
70736,-1
96404,3952
96404,18170
59441,10146
65650,-1
77880,8059
77880,8060
144340,10146
62878,3039
160660,6194
131822,-1
20989,-1
142989,-1
219302,33
17501,2934
17501,3653
18034,2268
18034,57801
111667,-1
116466,-1
96535,-1
23790,-1
34601,7339
34601,11658
60579,11946
5686,306
26547,688
18843,1302
18843,3635
18843,93605
28067,38792
28067,93157
189359,-1
19809,3679
75720,8090
75720,59289
158739,2828
127509,4319
111098,-1
63840,42189
136698,7584
136698,11840
55144,3400
55144,37014
127544,12657
91694,6755
91694,14788
91694,14789
54356,-1
14607,-1
148034,15165
25516,82128
55663,71109
31389,-1
87090,181
87090,6231
87090,13549
79816,-1
51355,5710
109428,559
109428,768
109428,7263
68727,6708
68727,7981
68727,8286
68727,9349
3146,882
3146,1333
3146,1334
102524,2312
102524,67065
224992,-1
54093,5820
54093,8004
54093,70773
93828,1645
93828,7437
93828,7625
93828,9015
93828,9016
128136,13916
133698,3823
133698,7038
58483,76
173294,28917
81619,10976
81619,10977
81619,10978
40798,6654
40798,6656
40798,85690
85449,3921
158231,-1
57993,4
64875,6470
44895,36242
25290,591
25290,6881
3052,1138
3052,8411
412109,71848
84171,-1
51167,-1
152938,-1
81579,-1
44671,-1
89049,-1
124080,-1
54994,-1
202132,-1
75612,33
75612,7076
75612,7295
75612,19647
75612,19648
100089,1311
92484,331
92484,27392
55956,-1
171337,10102
171337,14016
59963,4636
59963,4792
59963,9987
59963,19369
59963,20659
59963,22545
59963,22546
59963,39708
59963,44811
198001,-1
84179,-1
60281,656
109410,6194
293089,-1
85510,44964
86577,-1
125140,-1
417399,-1
62325,-1
76809,955
117534,7762
117534,13969
117534,53105
24527,13905
60573,13582
43314,441
34269,8411
96090,-1
126250,76
126250,235
140448,-1
78056,-1
103707,63964
32599,8411
32599,15151
149469,-1
110420,4288
110420,15662
110420,15664
50221,-1
62472,882
56419,5826
37757,-1
127517,1632
127517,8533
127517,10285
127517,11140
127517,11448
186606,-1
46451,5515
46451,6076
81623,10497
81623,77304
65646,67232
43023,5094
43023,9266
43023,10329
43113,882
4258,7405
40864,-1
102001,9145
102001,9209
13647,420
63686,420
78432,200
78432,15619
42699,-1
92837,2753
92837,3447
92837,6194
134374,4
134374,2609
74394,7353
74394,20636
74394,21549
80384,-1
71508,-1
29886,6194
31664,10330
169934,4288
169934,82346
15257,420
30675,13252
137563,8085
137563,19548
176124,261
176124,3291
121606,-1
84204,5267
84204,11571
84204,17748
84204,21597
84204,51929
106021,8676
106021,9325
106021,18302
106021,19037
106021,22127
106021,33960
106021,46381
106021,48185
106021,48186
106021,48188
106021,48189
106021,48191
25693,4409
25693,36063
25693,36064
25693,36065
97767,6194
76589,429
76589,2785
76589,9993
229768,-1
44865,308
44865,539
44865,856
44865,13184
44865,26492
44865,35050
44692,5328
82106,8411
110830,1066
110830,1978
183015,4110
179179,11489
221656,8411
50787,12247
50787,39771
50787,39772
24133,-1
55524,-1
36549,-1
130804,19381
130804,29736
130804,93041
109414,5
109414,771
109414,7431
109414,16615
68721,420
18089,3324
18089,65564
42603,60
42603,12252
128201,-1
38453,5488
19688,2266
19688,5515
19688,52017
166076,429
166076,2785
166076,4811
166076,9993
118636,1432
36229,-1
77234,707
77234,1420
77234,3135
77234,8676
77234,11921
77234,22308
77234,22309
77234,22310
77234,22311
174321,2394
174321,19369
174321,66497
179154,11005
179154,11006
179154,60108
91073,1804
91073,2965
91073,3618
77221,83
77221,6370
77221,20395
77221,60229
77221,72917
56584,-1
23705,506
23705,16791
57849,4
20181,15127
20181,23806
20181,23807
2966,-1
156306,6194
156306,9329
103731,7493
103731,10892
82662,-1
42587,8219
32100,14967
19989,-1
96279,-1
109669,2230
109669,3902
109669,9027
25117,-1
66209,5798
64272,-1
52225,-1
70057,7907
70057,7908
70057,7909
70057,7910
88176,-1
159011,7429
159011,11594
110272,-1
95755,3265
95755,68079
95755,68080
74257,5798
58954,5798
19156,5798
26693,4562
26693,4563
26693,9221
36917,4562
36917,4563
56763,-1
31700,-1
101501,-1
165739,5218
165739,22506
165739,22507
165739,22508
53101,6587
25272,-1
106849,5996
172631,20634
172631,35076
105787,-1
53619,-1
139463,3492
127728,-1
98541,-1
48254,371
106851,5996
53197,17043
53197,31117
112823,-1
108419,-1
40852,-1
45736,5798
149961,5798
64988,5798
68761,-1
14921,3000
94901,16042
94901,21608
60540,-1
77439,-1
19568,10260
19568,40125
109962,8411
109962,16778
191024,-1
27699,9240
27699,9241
27699,9242
101297,9382
21522,3973
72525,7633
72525,20913
39889,13742
11119,8900
82501,726
82501,2452
82501,5358
82501,5381
82501,6555
82501,7457
82501,8352
82501,9349
82501,10441
82501,10949
82501,11620
82501,11894
82501,11895
183171,6
86023,-1
64682,79
64682,240
64682,6194
64682,11858
64682,14440
64682,14604
26293,21597
100224,210
100224,843
124085,2901
124085,16843
104871,-1
128847,-1
61904,42810
61904,44598
8768,354
31560,306
31715,4319
31715,5157
31715,5158
137474,-1
84391,-1
54138,4
54138,6277
54138,11461
54138,12536
72834,64128
208700,17392
118059,8411
166773,6964
166773,21256
166773,21684
278111,25724
137499,-1
60270,8147
60270,13788
39319,528
39319,3466
39319,7122
39319,8225
39319,12657
39319,27720
39319,27721
39319,27722
123431,-1
116741,306
116741,508
116741,2575
116741,2796
116741,22213
23112,4179
23112,7254
23112,32194
23112,56584
23112,75405
48227,843
48227,16814
83664,8411
82594,-1
55576,5730
55576,12014
235373,-1
28258,21
39386,9
39386,9053
39386,23256
42601,882
21862,810
149101,1049
149101,8541
149101,22071
155596,59118
149155,72468
37269,5452
458,2122
106388,-1
134397,-1
74460,35327
74460,84316
139933,20313
139933,22632
139933,36186
139933,58550
128216,17027
16150,3151
16150,3152
39333,-1
41738,-1
27861,5120
27861,15406
97686,52082
38875,2219
156236,83
156236,2280
156236,7396
168676,769
64143,-1
20803,5120
194668,-1
133082,1247
133082,10814
133082,10815
83382,-1
83900,7346
77987,9
77987,856
77987,2266
77987,17513
77987,19865
109439,923
109439,3527
81576,2875
81576,55259
81576,55260
82992,13
82992,33
82992,333
82992,1225
82992,3341
82992,6452
82992,7295
82992,9341
82992,48499
116711,9383
116711,11749
197467,26727
44357,19227
86282,82956
84038,1768
2077,930
197481,-1
54120,8151
152780,5162
152780,16804
44546,803
44546,11858
44546,14652
44546,53822
42151,-1
26146,12180
95771,-1
55657,6718
43357,60
43357,11838
119933,-1
28424,4801
28424,13808
28424,14941
137182,24845
137182,24846
118931,40383
118931,40384
121725,5904
100493,-1
121986,258
121986,30666
121986,88533
104755,2514
104755,3172
104755,7437
104755,7625
104755,21742
18146,6194
18146,8476
70757,5766
70757,7201
94841,-1
119675,2596
119675,7429
128873,7248
128873,13840
130824,-1
81534,850
81534,21446
81534,41355
60152,37693
60152,37694
60152,37695
39193,-1
293552,-1
106263,-1
189650,441
80034,-1
108235,-1
86843,14358
86843,58679
123103,10246
123103,18142
123103,18144
123103,18148
166666,5755
167658,-1
219781,-1
176182,-1
51856,7319
109455,-1
84302,10039
90873,-1
82700,5
82700,12236
82700,12485
49343,927
49343,12745
185291,6194
185291,12274
111172,-1
99453,-1
28271,9266
53405,-1
75656,491
75656,7296
75656,23271
75656,23272
77805,2123
77805,4135
77805,10254
160758,12861
54894,-1
68297,3324
22911,-1
194121,3608
184125,18769
184125,23633
118737,3349
118737,21745
118737,21746
118737,21747
74513,694
74513,5358
74513,6586
74513,24455
74513,24457
74513,24458
103970,15886
38540,707
38540,1420
38540,12319
38540,12696
38540,15357
38540,22310
38540,22913
38540,23559
38540,24644
38540,24646
38540,24647
38540,24648
94326,-1
43938,-1
85431,51965
85431,81496
32596,659
42714,6194
124227,14829
124227,14830
63212,753
40226,3618
313972,-1
97609,-1
387042,-1
176339,1902
176339,3324
176339,7429
176339,8102
63923,12381
63923,72759
63923,78242
133463,8822
57981,-1
92620,39016
92620,39017
116811,17817
116811,24372
147773,43
147773,3263
147773,14319
101998,83
101998,806
101998,2514
101998,5358
101998,7454
101998,8582
101998,10611
101998,10949
101998,11576
101998,11895
101998,12053
101998,14820
101998,18367
101998,19932
101998,20919
101998,22884
101998,46513
101998,54606
101998,66029
101998,66030
101998,66031
102331,26629
183672,-1
34977,8411
127884,1719
127884,17024
143567,10610
111083,6538
111083,8530
111083,9335
111083,11651
72660,28440
91739,-1
105526,39061
56500,2302
50158,310
50158,311
50158,591
50158,7286
50158,7454
50158,7457
50158,11620
50158,12036
53392,-1
49521,923
49521,6194
49521,9993
49521,9996
49521,78685
53411,5109
156700,12808
156700,28286
65521,-1
85047,-1
87567,1020
87567,17049
128215,16568
121873,393
121873,1588
121873,13025
75945,10630
121446,-1
144481,-1
233805,7197
158015,33
158015,729
158015,2481
158015,3172
158015,18065
182499,4899
182499,21084
182499,23903
79201,1633
121677,6235
121677,21864
121677,72917
174188,748
174188,6573
97562,-1
135317,-1
51844,-1
40244,1314
52034,3033
159014,58637
84765,-1
25111,-1
194099,-1
91334,-1
105965,2
39279,-1
224600,-1
250625,-1
96936,3012
96936,41077
6636,-1
62211,2
62211,3
388046,-1
192538,10393
112161,-1
88057,-1
51795,-1
160085,306
160085,15193
160085,15194
104739,8492
104739,10645
104739,55217
131478,-1
167494,-1
119838,-1
35862,43640
39544,3544
39544,12657
96599,22475
68556,189
68556,16290
68556,54960
84198,-1
80518,1393
80518,2883
80518,3363
80518,3964
80518,4641
80518,6452
80518,10038
80518,11596
201485,35
201485,1632
103620,1992
103620,2577
103620,5358
103620,10611
120292,4096
128124,-1
108726,738
108726,14526
108726,14527
108726,14528
68726,923
68726,6194
68726,19750
68726,19751
177271,429
177271,4081
177271,77645
177271,79556
177271,79557
152742,3110
152742,6194
152742,20416
152742,20644
152742,38591
152742,38592
138907,-1
141955,306
118998,13999
118998,19415
53928,7806
53928,59685
72190,4
72190,3281
72190,6277
72190,9169
72190,11956
72190,19108
72190,23644
68724,559
68724,2531
68724,7431
68724,11029
68724,18209
68724,28788
68724,31076
159004,34484
159004,34485
82134,-1
41586,6384
59584,306
126337,10985
38178,5231
39982,39961
159154,33
159154,5726
159154,30132
159154,30133
127373,3086
127373,5113
127373,6691
127373,14037
127373,16945
127373,16946
127373,16947
31221,-1
185562,1972
185562,16940
185562,16941
185562,16942
106049,13148
106049,13149
106049,13150
58293,516
58293,1314
262528,-1
137037,-1
125374,-1
126277,4061
126277,24899
126277,24900
126277,24901
130358,3431
130358,12799
199687,-1
174772,5703
174772,11581
174772,19961
67272,6416
179826,10843
179826,16278
179826,19643
180050,13662
101449,2953
101449,3848
101449,21199
42527,18876
120303,20974
153420,-1
55655,-1
83342,200
93456,33
93456,6704
117251,5
117251,347
117251,34981
117251,34982
107985,33
107985,443
107985,10146
107985,10163
118690,-1
119916,-1
139329,2726
139329,5552
139329,35050
139329,39649
139329,40890
139329,78132
139329,78134
139329,78135
139329,78136
139329,78137
139329,78138
139329,78139
93649,-1
136418,1632
167726,11792
86410,-1
136795,289
136795,290
136795,306
136795,7076
136795,10893
136795,22213
128276,-1
120555,4913
44646,14355
44646,21865
44646,21866
57201,2
57201,130
57201,2691
57201,37380
57201,37381
57201,37382
121936,616
121936,7981
80597,-1
193878,306
193878,3754
25789,-1
80368,-1
117377,3792
117530,-1
31460,-1
114761,-1
151085,36472
72140,-1
120892,21
35381,-1
124157,3491
81167,7407
81167,12007
81167,12323
81167,62702
77449,328
77449,8028
109099,83
109099,1905
109099,5358
109099,8997
159032,-1
29751,174
44909,4824
44909,12360
30654,-1
127872,16076
127872,17317
127872,17513
38429,-1
124071,3924
82447,-1
155055,3324
155055,3449
24935,1370
24935,52135
24935,52136
159117,15156
159117,15157
159117,15158
159117,15159
159117,15160
24939,1370
24939,52135
24939,52136
45556,8630
45556,8631
45556,8632
159005,14914
119844,-1
136386,6371
136386,25999
136386,26000
141733,17457
43562,6194
359010,16466
36796,-1
26018,93492
20223,3928
19506,3362
19506,3627
19506,6051
19506,15270
22765,-1
57209,8549
108209,14925
108209,28205
157386,2575
157386,19194
157386,30133
157386,41077
112200,7400
112200,40503
157375,22822
157375,22823
154779,-1
132064,21609
112198,1115
112198,3823
112198,5358
112198,7561
112198,7981
112198,8676
112198,11261
112198,11921
112198,20339
112198,22127
439056,34745
439056,81418
439056,86113
127846,119
127846,235
179270,-1
45875,-1
193346,57263
193346,57264
159166,500
91063,15319
116340,2907
173210,8747
157115,5574
157115,25406
181649,1221
199327,15681
126523,5120
205321,1311
205321,6677
205321,22872
106848,-1
61330,-1
178946,-1
60824,-1
111969,9325
111969,24510
111969,65466
30963,6194
61198,-1
404211,-1
24646,1531
24646,2495
24646,4521
24646,6181
24646,44438
5898,2000
5898,4527
157354,14638
157354,14639
173914,-1
116432,12062
247749,12062
64519,-1
101609,-1
132939,441
132939,11735
132939,56442
206324,7356
206851,19142
29345,4527
133339,-1
149085,26253
30183,6
49524,33
49524,333
49524,552
41180,11073
41180,83452
41180,83453
183011,429
183011,2785
183011,9993
183011,11671
62441,9987
62441,10532
197602,4894
182127,2726
199420,5113
199420,5515
199420,6573
199420,6724
199420,22876
199420,87396
77663,925
77663,7299
77663,10254
77663,30815
129507,-1
260156,-1
100287,118
77173,4579
119928,-1
179111,9349
179111,16853
138843,12
138843,11565
138843,31375
28698,-1
31122,44653
31122,45474
31122,90725
54320,21959
51481,52010
178809,4909
178809,5113
178809,7177
178809,14495
178809,43807
178809,43808
79699,8189
79699,8190
23431,-1
172847,10039
172847,15710
39308,1314
39308,14159
43980,11460
5646,1942
5646,1943
209204,17980
103173,3964
87245,1825
174322,-1
216755,-1
77950,521
42871,441
173980,3546
173980,7662
173980,45959
76170,306
76170,431
76170,7505
76170,9168
76170,10893
76170,22213
191231,14336
17303,16959
17303,16960
17303,16961
192990,-1
81581,-1
159344,138
75878,-1
23368,-1
47089,-1
159138,22532
172533,18346
123261,-1
159092,12622
146216,429
146216,435
146216,491
146216,9993
59558,10485
177221,22633
198062,-1
19593,4608
47404,8411
180948,564
180948,6715
180948,11565
180948,13696
180948,21917
180948,23923
180948,23924
120393,254
120393,836
284231,181
284231,7466
284231,16527
284231,93696
284231,93697
284231,93698
66753,793
66753,875
46729,10853
115046,13361
62843,1931
117209,2064
117209,48496
117209,74880
144570,3222
144570,74862
76043,-1
165213,27133
188468,6194
188468,9329
58291,-1
79850,5358
79850,6301
79850,15197
192126,5388
160139,680
160139,6663
160139,6715
160139,7237
160139,8683
160139,21917
160139,23437
160139,24277
117856,1311
117856,1371
65435,-1
27957,5145
27957,42712
83566,-1
173938,13438
138308,5
138308,5039
136400,13
136400,2527
136400,10405
136400,11030
127905,-1
125164,6669
125164,6670
77728,-1
17275,-1
238748,18325
74310,7266
151743,4053
168138,10031
157016,15616
85984,87977
85984,87978
89325,13040
89325,53303
160588,12966
153738,4592
153738,12142
153738,16538
179144,83
179144,1533
179144,1677
179144,3366
179144,5358
179144,6246
179144,7981
179144,11011
179144,11248
179144,11795
179144,20416
179144,20418
179144,20419
179144,20420
31354,1115
31354,4176
31354,22777
28173,3052
102867,-1
109729,40796
109729,40797
109729,40798
109729,40799
26622,3268
26622,11371
77664,4016
205798,-1
43167,8411
11144,3920
11144,29165
11614,80261
58447,15166
211587,60605
211587,60606
211587,60607
244447,6
22924,6
205005,-1
121831,694
121831,30567
121831,30568
191619,1360
191619,12671
44796,1212
44796,13085
19154,4344
19154,4345
50277,4063
50277,21318
26450,66256
77645,10330
149856,-1
83040,-1
102234,6339
189242,16214
189242,16215
185574,15993
4548,851
4548,1524
4548,1677
4548,10051
4548,14035
4548,20555
4548,22123
76285,436
76285,444
76285,711
76285,5219
76285,6332
76285,22213
77931,5
77931,2251
77931,7311
77931,9169
77931,24097
177699,288
177699,694
177699,1219
177699,7281
177699,13854
23535,4233
23535,4234
158743,49989
58218,1914
58218,9224
121791,5358
121791,5609
121791,10611
121791,11199
121791,26889
121791,26890
121791,26891
201676,2598
201676,7225
30143,882
30143,10919
89345,17075
205985,6068
293198,-1
241340,-1
147276,6805
42502,19906
76544,33
76544,79
76544,14714
76544,22339
76544,22340
38120,3458
36089,3458
113148,10989
113148,12650
44545,3458
21683,174
21683,429
65291,429
